tweet,sentiment ,sentiment_score
Give me that second half performance every game we play!! #mufc,negative,-0.2638888888888889
That second half though. Now the challenge is if they can play that way when the game is still 0-0. Still #MourinhoOut though. #mufc #MUNNEW,neutral,-0.18888888888888888
Manchester United will always be the biggest club in the world and we will always be the best fans in the world. #MUFC #GGMU #,positive,1.0
"Interesting from Jose....
I'd love someone to make a song out of this
 #mufc #Mourinho ",positive,0.5
Sanchez martial can’t even get a game for #MUFc and typically both the bastards come on and score !!! Fk off !!! #nufc #mannew #munnew,negative,-0.34526095920138883
Our next 6 fixtures we play Chelsea and City in the league and Juventus twice in the champions league. We also have… ,neutral,0.0
Funny how Juan Mata a player Jose Mourinho has openly humiliated several times possibly saved his job at #MUFC for… ,neutral,0.0625
"Confirmation of what most of us knew... So many of these players are bloody SOFT!
If they think Jose is tough on th… ",neutral,-0.012777777777777787
"Some days, portentous black-bellied clouds loom and linger over us. Some days, through force of will, they graceful… ",neutral,0.0
"Funny how mata the most un-jose player, martial the one who Jose hates with all his life and Alexis who is Jose s are… ",positive,0.25
Just what formation #MUFC was playing in 2nd half. Pogba Matic as centre backs,neutral,-0.08333333333333333
First half. Thought Jose is a goner here. Great fight in the 2nd half. Just hope we can play like that for the rest… ,neutral,0.14333333333333337
I bleed red #mufc,neutral,0.0
"United home and away “supporters” are the best in the world. If Real Madrid we’re going through this season, whistl… ",positive,0.6
"Changed the game against city to make it 3-2 and scored the winner today! .#MUNNEW 
#MUFC ",negative,-0.5
Why can't we see this every week from @ManUtd. Hoping for better things to come after the break. #mufc,positive,0.5
@juanmata8  was fucking immense tonight. ❤ #mufc,neutral,0.0
"Second goal, WOOOOW, talk about switching off, Bailly and young what the fuck!!!! #mufc #munnew",negative,-0.2921875
"No luck, no help from decisions, this win was nothing but good old hard work!! 👊🏼💪🏽 #mufc #ManchesterUnited #GGMU",positive,0.28606770833333334
"Jose Mourinho benches Shaw, look at how he's performing.
 
Jose benches Martial, he scores one of the goal that sav… ",neutral,0.0
it was clever move put Matic and Pogba down and begin to build game and pressure was almost whole time in final thi… ,neutral,-0.037777777777777785
Folk moaning about what he says i.e rashford and mctominay need to listen to the whole thing. Not thrown them under… ,neutral,0.2
Lost my voice in the ground today well worth it though the noise when Sanchez made it 3-2 was something else they p… ,positive,0.3
why does he insisted on burning mctominay alive? Throws him in CB knowing that he will suffer just to then sub him… ,neutral,0.1
"Mourinho: “I go to London tonight, if it rains in London tomorrow, it’s my fault. If there is a problem with Brexit, it’s my fault.“ #MUFC",neutral,0.0
"First half was dreadful, pretty much like every other game this season. Second half, we put a shift in for about 25… ",neutral,-0.12870370370370368
"Being a @ManUtd fan is not for the faint of heart.

#GGMU
#MUFC
#MUNNEW
#MatchKnight",negative,-0.5
"This man has scored three 90th-minute winners since 2016/17 - but his latest was by far our favourite ♥️

#MUFC… ",positive,0.3
Really happy for @Alexis_Sanchez !! 🙌🏼 #MUFC,positive,1.0
"""I go to London tonight, if it rains in London tomorrow, it's my fault. If there is a problem with Brexit, it's my… ",neutral,0.0
"correction, Both Bailly and Smalling were awful there. #mufc #munnew",negative,-1.0
#mufc For avoidance of doubt. Result is a con job. Does 20mins against relegation team prove Jose is doing a good job.,positive,0.7
The atmosphere in the ground for the second half was amazing tonight. Great come back from the lads. Papers over th… ,positive,0.24666666666666667
Ed Woodward got us all the players Mourinho wanted and just because he couldn't get a defender it's not right to bl… ,neutral,-0.14285714285714285
Never shouted so loud for a united winner like i did tonight....no voice left in this house #MUFC #MUNNEW #GGMU,neutral,0.05
"Precision = @juanmata8 

#MUFC #SilentWarrior ",neutral,0.0
"We fight till the very end. We are Manchester United, that is what we do! 🔴 #MUFC ",positive,0.25
Am glad #MUFC has won. But I sincerely hope it ain't a postponement of a Mourinho firing. If we can't keep playing… ,positive,0.5
Mata man of the match today.. #MUFC,neutral,0.0
Can’t say Jose has lost the dressing room after that. We fight till the end 💪🏻🔴 #mufc,neutral,0.0
"Video: Tales from the tunnel after an exhausting and exhilarating 90 mins at Old Trafford 

#MUFC #NUFC ",neutral,0.1333333333333333
"Hahahaha Who are you Calling “Filho da Puta” ,”Son of a Bitch” It doesnt matter you are #TheBest #JoseMourinho… ",neutral,0.2
Tonight's victory is why people pay money to go watch manchester united..... rollercoaster football.... Attack attack.. #MUFC,neutral,0.0
"Martial      Lukaku        Sanchez

                    Mata

           Matic          Pogba

Shaw   Lindelöff… ",neutral,0.0
Let's take a break on #MourinhoOut &amp; #EdWoodwardOut and just take in our great comeback✌ We will find time in the m… ,positive,0.8
United till we die and united in glory united in defeat and champions of comebacks!! This is the urgency and style… ,neutral,0.0
"Late-night Tweeps, get New Folowers b4 you sleep, 

Just 
RETWEET n FOLOW all who LIKE this... 

#GainWithXtianDela… ",neutral,0.13636363636363635
"@GaryLineker @BBCMOTD @BBCOne #WATBOU not first on motd tonight?
#MUFC a bigger club I guess?
Justify please?",neutral,-0.0625
"Pogba Man Of The Match by a mile.

make him captain.
play Sanchez, play Fred, play Martial, play Dalot 
don't play… ",neutral,0.0
"Everything is 1000x better in the world when we win like THAT...Old Days.

#MUFC",positive,0.65
When we were 0-2 down after 70 I thought Mourinho was staring at the sack but after that comeback 3-2 win I reckon… ,positive,0.32222222222222224
This is how far we have slumped. To celebrate a victory of Newcastle as if we have won the League... never the less… ,neutral,0.1
And we will FIGHT FIGHT FIGHT for Man Utd FC #MUFC #GGMU #MUNNEW,neutral,0.0
Now I'm beginning to think Manchester United players are afraid like the fear of not winning for the people and tha… ,negative,-0.425
"This man has scored three 90th-minute winners since 2016/17 - but his latest was by far our favourite ♥️

#MUFC… ",positive,0.3
GREAT WIN TODAY!!! Now i ask Jose play attacking football like we did in the last 20mins week in week out! #MUFC… ,positive,0.6
Fuck me I enjoyed that and for the first time in a long time I felt we would win it !!! Think it's time for Matic a… ,positive,0.26
Football bloody hell😳🙃 @MUFC_TheRedArmy was bouncing tonight! #mufc ,negative,-1.0
Scholes ontop Mourinho: “E bin show say e fit handle pressure but i no like wetin e talk about Rashford and McTomin… ,positive,0.4
"There Is Something Special About #mufc, That A Comeback! #munnew",positive,0.44642857142857145
What a beautiful win for ManUtd😍. Celebrate today with this beautiful jerseys from us. #MUNNEW #ManUtd #MUFC ,positive,0.8333333333333334
We dnt have a real want for ftball success above the manager. We're a cash cow for cunts. Idealy get them out. Id s… ,neutral,0.09166666666666667
Can already feel Mata's blog coming up this week laugh out loud. Hugs #MUFC,neutral,0.2
Wether you like the manager or not we cannot give up and hope to lose just to sack someone! And if we lack good foo… ,positive,0.7
I don't want to be a negative nancy but we beat Newcastle - is that what we have become? We are still mid table and… ,neutral,-0.15
"Shocking result ! 
This saturday😱😰
#HalaMadridYNadaMas 
#FCBBMG 
#MUFC ",negative,-1.0
seriously we win it 😳 #MUNNEW 😱 well done boys 👌 this is seriously one of the best example of #Nevergiveup 😋💪 well… ,positive,0.48888888888888893
@CarolRadull @lwalubengo I've never hated Arsenal as how radull hates #MUFC wish I could,positive,0.45
Wow ! Just realised Man Utd signed Sanchez today #mufc,neutral,0.125
Thoughts 🤔💭... This point last season Ancelotti was sacked @FCBayernEN  @Kovac #Bayern #FCBBMG #MUFC,neutral,0.0
"Its fair to say Martial should start every game. Let Alexis, Rashford play on the right or even challenge Lukaku’s… ",neutral,0.1464285714285714
Banksy Painting Self-Destructs Seconds After Being Sold for $1.4 Million #GeneralConference #MUFC #HookEm #MUNNEW… ,neutral,0.0
"Longest time before Alexis Sánchez be score inside Premier League:

898 minutes (for Arsenal)
854 minutes (for Man… ",neutral,0.0
"Yes that’s what we want today @ManUtd with 3 points ❤️⚽️⚽️⚽️ 
#MUFC #MUNNEW ",neutral,0.0
"3 goals comeback! What on earth did Mourinho say on the half-time break? 
#Mufc #Newcastle #pl ",neutral,0.0
I'm not surprised @paulscoles_18 left before @StevenMcManaman came into the studio. He's a proper c you next Tuesday!… ,neutral,-0.0125
@iamrealwells Amen to that.He must unleash Martial more often.This is the Man U we love #mufc,positive,0.3333333333333333
"my heart swells with love. pride, passion forever. i would’ve sat through it being the other way around and i have… ",neutral,0.1875
Some people are celebrating a comeback over Barcelona sorry winless Newcastle at home to justify their personal lov… ,negative,-0.25
Every United fan after the last minute winner today. #EPL #Superhotfire #MUFC #LWOS ,neutral,0.0
"You left Stretford Ender in your Bio mate. 

If you are going to be a shithouse, at least do it properly 

#mufc ",neutral,-0.09999999999999999
UNITED WE LOVE YOU. #mufc #GGMU,positive,0.5
"That was two fingers to every ABU, #Mourhino out cretin, and especially the media-led witch hunt. Proper reds stand… ",neutral,0.0
The sweetest and the greatest given the pressure the team was in. #MUFC ,positive,1.0
"#MUFC #MourinhoOut

Watching the comeback then realising it means Mourinho will not be sacked! ",neutral,0.0
Well done to those of you backed the manager today and sang his name had a few idols near me who was slagging off t… ,neutral,-0.05
Totally agree with Gary Neville. Man United became a joke club when they started sacking managers. Should stick wit… ,neutral,0.0
500k a week to save Mourinho's job #MUNNEW #mufc,neutral,0.0
I can actually taste the bitterness oozing out of mcmanaman from here 😅 #mufc @btsport,neutral,0.0
Great Comeback from United but poor start &amp; the team needs consistency but good to see the players fight &amp; crawl fo… ,positive,0.3666666666666667
It seems in the badish times (which as a Manchester United SUPPORTER thier isn many)that I love the Club more. MUFC… ,positive,0.5
shows that Jose isn’t the main problem . 100% this mess is because of ed Woodward and the board !!! #MUFC,neutral,-0.08756510416666667
Good night. #MUFC #GGMU ❤️🔴🙌 ,positive,0.7
"@Raghavjand @ManUtd And who scored the winner ? 
@Alexis_Sanchez #MUFC #MUNNEW",neutral,0.0
Pre match - half time - 90th minute winner. Football. Bloody Hell #mufc 🔴⚪️⚫️ @ Old Trafford ,negative,-0.2888888888888889
"When family @rioferdy5 are like enemy , don’t expect enemies to behave like family. #MUFC",neutral,0.0
Took this gem with me to the match also! JOSE MOURINHO! JOSE MOURINHO! JOSE MOURINHO!JOSE MOURINHO!#MUFC ,neutral,0.0
Stand by this! Papering over some cracks! Will take that last half hour and the obvious three points! That comeback… ,neutral,-0.05555555555555555
@btsport well done Manchester United #mufc #PLTonight great second half.,positive,0.21111111111111114
Rashford is still very shit tho.. Meanwhile the only person i feel genuinely sad for in this team is DeGea. Mans no… ,negative,-0.25333333333333335
Manchester united #mufc ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ @ManUtd  let's pray and believe that this is a spring board to more wins now on!!,positive,0.484375
Nothing will stop me from loving this football club ❤️ @ManUtd #MUFC ,positive,0.6
If that 2nd half performance didn't show the players still play for the manager I don't know. Time for some fans an… ,neutral,-0.08333333333333333
#PLTonight that win was for the fans #MUFC,positive,0.8
We're gon win the worldcup! #mufc,positive,1.0
@JaysonL56 ..yeh..think @GNev2 said it all yesterday..sacking Jose or any subsequent manager does not hide the lack… ,neutral,0.0
Jose's a genius #mufc,neutral,0.0
"Bayern Munich are 4 matches without a win scoring 2 goals 🇩🇪
Real Madrid are 4 matches without a win scoring 0 goal… ",positive,0.6
Well I’m completely and utterly exhausted. What a match. Would be unfair to say Fergie-esque after that appalling f… ,negative,-0.2875
"Because we proved united and relentlessly demonstrated the desire. 
#MUFC 💪 💪 ",neutral,0.0
"Faith.Believe.Legacy.
#MUFC",neutral,0.0
"Mourinho was so emotional, he couldn't even celebrate the win. He got  tears in his eyes.

I felt it.

#MUFC",positive,0.4
This is the type of feeling you get when man Utd comes back...what a relief..😂😂😂 #MUNNEW #MUFC ,neutral,0.0
"Football can make you feel alive. That game #MUNNEW was one such occasion. Don't care what happens next week, month… ",neutral,-0.07500000000000001
@natmufc Already on it #mufc ,neutral,0.0
"@aamwartz @Aaqibbby 😮 oh bloody hell! Wtf man, that is madness. Might just stop watching them if it turns out like… ",negative,-0.75
Playing 3 at the back looks the way forward now brilliant performance second half #mufc #WeAreUnited,neutral,0.18333333333333335
Go on Jose. Play like we did second half more often!!! #mufc,positive,0.2699652777777778
Phew!!!! Much needed 3pts that!!!#mufc,neutral,0.2
I hope this is/will be the turning point of the whole season #ggmu #mufc #PL #Ilovethisgame,neutral,0.2
"Calm down man utd fans, you've just beaten a side that's only scored 4 goals up until today, and are 19th in league… ",neutral,0.048148148148148155
That comeback today is right up there with Palace away last year 🔥 #MUFC,neutral,0.14285714285714285
Gassed for Martial and Alexis! Both needed them goals. Hope it makes them kick on. #MUFC,neutral,0.0
Look at that closely.. 2/2 is the score ..91st minutes and there are 5 attackers in the box! That’s what i want to… ,neutral,0.0
What a classless prick Mourinho is. Why did he have to publicly single out Rashford and McTominay for criticism. He… ,neutral,-0.07142857142857142
"For not even a minute I thought United's problems are over with that win, But how can you not enjoy if your team wi… ",positive,0.30000000000000004
Vintage United last twenty minutes tonight. More of this please. #MUFC,positive,0.25
What a result. This all we ask the desire to fight atleast and as @rioferdy5 says throwin kitchen sinks at the oppo… ,neutral,-0.1
#MUFC are good for something #Bookiebashing ,positive,0.7
Good result but I still think we need a change in manager and the board needs to change we need good few defenders… ,positive,0.39999999999999997
"Good win, but I still worry for #mufc that defence is awful. And we beat a bad team, don't know whats ahead",neutral,-0.04999999999999996
"For Alexis Sanchez, e be like him Village people from Tocopilla don finally release am for us. No Amaka, no disappo… ",neutral,0.0
"In my opinion, I think Jose must have told the players during the break to play for the badge and not for him since… ",neutral,0.0
"#MUFC today brought back memories. 20 minutes of shiver, excitement and absolute joy. This is what Old Trafford has… ",positive,0.275
@FarlinaLCarroll @YorkshireRed2 @Ressy_16 @bloom200 @EliteLabile @Rio_F79 @mortenfr @stretfordend218 @ScouseDoorsy… ,neutral,0.0
whattay comeback #ggmu #mufc,neutral,0.0
its been a long time since Old Trafford erupted like that 🗣💯 #mufc @ManUtd,neutral,0.025
"No matter what happen, we’re all #United #mufc ",neutral,0.0
"This man has scored three 90th-minute winners since 2016/17 - but his latest was by far our favourite ♥️

#MUFC… ",positive,0.3
I'm outside Old Trafford where I'm shocked to report monkey like chanting from @ManUtd fans towards Newcastle midfi… ,neutral,-0.1625
"Woke up this morning feeling fine, 
I've got swissquote on my mind,
Helping me with foreign exchange the way they s… ",neutral,0.14583333333333334
"Defensively all over the place. But for once, we’ve finally made use of our attacking talents. Martials goal said i… ",neutral,0.0
Fellaini: “The first half hard gan but we con show dem who be boss for second half. Mourinho tell us say make we no… ,neutral,-0.075
Never say die.. #mufc #GGMU #ManUtd #JoseOut #WoodwardOut,neutral,0.0
We showed some fight 2nd half #MUFC ,neutral,-0.08333333333333333
It’s clear United are becoming a laughing stock #mufc ,positive,0.275
Oops #mufc ,neutral,0.0
Let’s get some perspective #mufc fans. Jose is one of the best ever. Our Club is the biggest in the World. It’s sim… ,positive,1.0
"🔴 Paul Pogba's Game vs Newcastle:

🤝 1 Assist
🎯 2 Chances Created
💪 2/3 Tackles Won
🚶🏿‍♂️ 3 Dribbles
🔫 6 Shots
⚽️ 1… ",negative,-0.4
"Also, absolutely shipping @Alexis_Sanchez and @RomeluLukaku9 's bromance #MUFC",neutral,0.2
"Thank you for an epic game @manutd. More of the same please, minus a few squeaky bum moments! #Mufc #MUNNEW #PL",neutral,-0.02500000000000001
"@omodia4real @Sylvia_Ikeji If they can play with that kinda will week-in, week-out #Mufc wld change",neutral,0.0
Does Rio ever comport himself in the studio. Always extra passionate #MUFC ,neutral,-0.025
Best thing about that win is knowing we’ll get the full Juan Mata blog on Monday.Hugs. #MUFC,positive,0.7166666666666667
